Query_Species	Query_NUMT	DB_Species	Matches_NUMT
mGorGor1	mGorGor1_numt461	mPonPyg2	mPonPyg2_numt505
mGorGor1	mGorGor1_numt462	CHM13	CHM13_numt278
mGorGor1	mGorGor1_numt462	mPanPan1	mPanPan1_numt528
mGorGor1	mGorGor1_numt462	mPanTro3	mPanTro3_numt537
mGorGor1	mGorGor1_numt462	mPonAbe1	mPonAbe1_numt512
mGorGor1	mGorGor1_numt462	mPonPyg2	mPonPyg2_numt506
mGorGor1	mGorGor1_numt463	CHM13	CHM13_numt279
mGorGor1	mGorGor1_numt463	mPanPan1	mPanPan1_numt532
mGorGor1	mGorGor1_numt463	mPanTro3	mPanTro3_numt539
mGorGor1	mGorGor1_numt464	CHM13	CHM13_numt280
mGorGor1	mGorGor1_numt464	mPanPan1	mPanPan1_numt533
mGorGor1	mGorGor1_numt464	mPanTro3	mPanTro3_numt540
mGorGor1	mGorGor1_numt464	mPonAbe1	mPonAbe1_numt514
mGorGor1	mGorGor1_numt464	mPonPyg2	mPonPyg2_numt508
mGorGor1	mGorGor1_numt466	CHM13	(not_in_v1)
mGorGor1	mGorGor1_numt466	mPanPan1	(not_in_v1)
mGorGor1	mGorGor1_numt466	mPanTro3	(not_in_v1)
mGorGor1	mGorGor1_numt466	mPonAbe1	(not_in_v1)
mGorGor1	mGorGor1_numt466	mPonPyg2	(not_in_v1)
mGorGor1	mGorGor1_numt466	mSymSyn1	(not_in_v1)
mGorGor1	mGorGor1_numt467	CHM13	CHM13_numt281
mGorGor1	mGorGor1_numt467	mPanPan1	mPanPan1_numt535
mGorGor1	mGorGor1_numt467	mPanTro3	mPanTro3_numt541
mGorGor1	mGorGor1_numt467	mPonAbe1	mPonAbe1_numt515
mGorGor1	mGorGor1_numt467	mPonPyg2	mPonPyg2_numt509
mGorGor1	mGorGor1_numt468	CHM13	CHM13_numt282
mGorGor1	mGorGor1_numt468	CHM13	CHM13_numt283
mGorGor1	mGorGor1_numt468	mPanPan1	mPanPan1_numt536
mGorGor1	mGorGor1_numt468	mPanPan1	mPanPan1_numt537
mGorGor1	mGorGor1_numt468	mPanTro3	mPanTro3_numt542
mGorGor1	mGorGor1_numt471	CHM13	CHM13_numt285
mGorGor1	mGorGor1_numt471	mPanPan1	mPanPan1_numt539
mGorGor1	mGorGor1_numt471	mPanTro3	mPanTro3_numt544
mGorGor1	mGorGor1_numt471	mPonAbe1	mPonAbe1_numt530
mGorGor1	mGorGor1_numt471	mPonPyg2	mPonPyg2_numt524
mGorGor1	mGorGor1_numt472	mPanPan1	(not_in_v1)
mGorGor1	mGorGor1_numt472	mPanTro3	(not_in_v1)
mGorGor1	mGorGor1_numt472	mPonAbe1	mPonAbe1_numt532
mGorGor1	mGorGor1_numt473	CHM13	CHM13_numt289
mGorGor1	mGorGor1_numt473	mPanPan1	mPanPan1_numt541
mGorGor1	mGorGor1_numt473	mPanTro3	mPanTro3_numt546
mGorGor1	mGorGor1_numt473	mPonAbe1	mPonAbe1_numt534
mGorGor1	mGorGor1_numt473	mPonPyg2	mPonPyg2_numt527
mGorGor1	mGorGor1_numt474	CHM13	CHM13_numt290
mGorGor1	mGorGor1_numt474	mPanPan1	mPanPan1_numt542
mGorGor1	mGorGor1_numt474	mPanTro3	mPanTro3_numt547
mGorGor1	mGorGor1_numt474	mPonAbe1	mPonAbe1_numt536
mGorGor1	mGorGor1_numt474	mPonPyg2	mPonPyg2_numt529
mGorGor1	mGorGor1_numt475	mPanPan1	mPanPan1_numt544
mGorGor1	mGorGor1_numt475	mPanTro3	mPanTro3_numt548
mGorGor1	mGorGor1_numt476	CHM13	(not_in_v1)
mGorGor1	mGorGor1_numt476	mPanPan1	(not_in_v1)
mGorGor1	mGorGor1_numt476	mPanTro3	(not_in_v1)
mGorGor1	mGorGor1_numt476	mPonAbe1	(not_in_v1)
mGorGor1	mGorGor1_numt476	mPonPyg2	mPonPyg2_numt531
mGorGor1	mGorGor1_numt476	mSymSyn1	(not_in_v1)
mGorGor1	mGorGor1_numt477	CHM13	CHM13_numt292
mGorGor1	mGorGor1_numt477	mPanPan1	mPanPan1_numt545
mGorGor1	mGorGor1_numt477	mPanTro3	mPanTro3_numt549
mGorGor1	mGorGor1_numt479	mPanPan1	mPanPan1_numt550
mGorGor1	mGorGor1_numt479	mPanTro3	mPanTro3_numt553
mGorGor1	mGorGor1_numt479	mPonAbe1	(not_in_v1)
mGorGor1	mGorGor1_numt479	mPonPyg2	(not_in_v1)
mGorGor1	mGorGor1_numt480	CHM13	CHM13_numt296
mGorGor1	mGorGor1_numt480	mPanPan1	(not_in_v1)
mGorGor1	mGorGor1_numt480	mPanTro3	(not_in_v1)
mGorGor1	mGorGor1_numt480	mPonPyg2	(not_in_v1)
mGorGor1	mGorGor1_numt481	CHM13	CHM13_numt297
mGorGor1	mGorGor1_numt481	mPanPan1	mPanPan1_numt551
mGorGor1	mGorGor1_numt481	mPanTro3	mPanTro3_numt554
mGorGor1	mGorGor1_numt481	mPonAbe1	mPonAbe1_numt543
mGorGor1	mGorGor1_numt481	mPonPyg2	mPonPyg2_numt536
mGorGor1	mGorGor1_numt482	CHM13	CHM13_numt298
mGorGor1	mGorGor1_numt482	CHM13	CHM13_numt299
mGorGor1	mGorGor1_numt482	mPanPan1	mPanPan1_numt552
mGorGor1	mGorGor1_numt482	mPanTro3	mPanTro3_numt557
mGorGor1	mGorGor1_numt482	mPonAbe1	mPonAbe1_numt544
mGorGor1	mGorGor1_numt482	mPonPyg2	mPonPyg2_numt537
mGorGor1	mGorGor1_numt482	mPonPyg2	mPonPyg2_numt538
mGorGor1	mGorGor1_numt484	CHM13	CHM13_numt300
mGorGor1	mGorGor1_numt484	CHM13	CHM13_numt301
mGorGor1	mGorGor1_numt484	mPanPan1	mPanPan1_numt554
mGorGor1	mGorGor1_numt484	mPanPan1	mPanPan1_numt555
mGorGor1	mGorGor1_numt484	mPanTro3	mPanTro3_numt558
mGorGor1	mGorGor1_numt484	mPanTro3	mPanTro3_numt559
mGorGor1	mGorGor1_numt485	CHM13	CHM13_numt300
mGorGor1	mGorGor1_numt485	CHM13	CHM13_numt301
mGorGor1	mGorGor1_numt485	mPanPan1	mPanPan1_numt554
mGorGor1	mGorGor1_numt485	mPanPan1	mPanPan1_numt555
mGorGor1	mGorGor1_numt485	mPanTro3	mPanTro3_numt558
mGorGor1	mGorGor1_numt485	mPanTro3	mPanTro3_numt559
mGorGor1	mGorGor1_numt485	mPonAbe1	mPonAbe1_numt574
mGorGor1	mGorGor1_numt485	mPonAbe1	mPonAbe1_numt575
mGorGor1	mGorGor1_numt485	mPonPyg2	mPonPyg2_numt576
mGorGor1	mGorGor1_numt485	mPonPyg2	mPonPyg2_numt577
mGorGor1	mGorGor1_numt486	CHM13	CHM13_numt302
mGorGor1	mGorGor1_numt486	mPanPan1	mPanPan1_numt556
mGorGor1	mGorGor1_numt486	mPanTro3	mPanTro3_numt562
mGorGor1	mGorGor1_numt486	mPonAbe1	mPonAbe1_numt570
mGorGor1	mGorGor1_numt486	mPonPyg2	mPonPyg2_numt572
mGorGor1	mGorGor1_numt487	CHM13	CHM13_numt304
mGorGor1	mGorGor1_numt487	mPanPan1	mPanPan1_numt559
mGorGor1	mGorGor1_numt487	mPanTro3	mPanTro3_numt564
mGorGor1	mGorGor1_numt487	mPonAbe1	mPonAbe1_numt569
mGorGor1	mGorGor1_numt487	mPonPyg2	mPonPyg2_numt570
mGorGor1	mGorGor1_numt488	CHM13	CHM13_numt306
mGorGor1	mGorGor1_numt488	CHM13	CHM13_numt307
mGorGor1	mGorGor1_numt488	mPanPan1	mPanPan1_numt562
mGorGor1	mGorGor1_numt488	mPanPan1	mPanPan1_numt561
mGorGor1	mGorGor1_numt488	mPanTro3	mPanTro3_numt566
mGorGor1	mGorGor1_numt488	mPanTro3	mPanTro3_numt567
mGorGor1	mGorGor1_numt488	mPonAbe1	mPonAbe1_numt559
mGorGor1	mGorGor1_numt488	mPonPyg2	mPonPyg2_numt554
mGorGor1	mGorGor1_numt488	mPonPyg2	mPonPyg2_numt557
mGorGor1	mGorGor1_numt488	mPonPyg2	mPonPyg2_numt564
mGorGor1	mGorGor1_numt489	CHM13	CHM13_numt306
mGorGor1	mGorGor1_numt489	CHM13	CHM13_numt307
mGorGor1	mGorGor1_numt489	CHM13	CHM13_numt308
mGorGor1	mGorGor1_numt489	mPanPan1	mPanPan1_numt562
mGorGor1	mGorGor1_numt489	mPanPan1	mPanPan1_numt561
mGorGor1	mGorGor1_numt489	mPanPan1	mPanPan1_numt563
mGorGor1	mGorGor1_numt489	mPanTro3	mPanTro3_numt566
mGorGor1	mGorGor1_numt489	mPanTro3	mPanTro3_numt567
mGorGor1	mGorGor1_numt489	mPanTro3	mPanTro3_numt568
mGorGor1	mGorGor1_numt489	mPonAbe1	mPonAbe1_numt560
mGorGor1	mGorGor1_numt489	mPonAbe1	mPonAbe1_numt559
mGorGor1	mGorGor1_numt489	mPonPyg2	mPonPyg2_numt555
mGorGor1	mGorGor1_numt489	mPonPyg2	mPonPyg2_numt554
mGorGor1	mGorGor1_numt489	mPonPyg2	mPonPyg2_numt556
mGorGor1	mGorGor1_numt489	mPonPyg2	mPonPyg2_numt557
mGorGor1	mGorGor1_numt489	mPonPyg2	mPonPyg2_numt564
mGorGor1	mGorGor1_numt489	mPonPyg2	mPonPyg2_numt565
mGorGor1	mGorGor1_numt490	CHM13	CHM13_numt307
mGorGor1	mGorGor1_numt490	CHM13	CHM13_numt308
mGorGor1	mGorGor1_numt490	mPanPan1	mPanPan1_numt562
mGorGor1	mGorGor1_numt490	mPanPan1	mPanPan1_numt563
mGorGor1	mGorGor1_numt490	mPanTro3	mPanTro3_numt567
mGorGor1	mGorGor1_numt490	mPanTro3	mPanTro3_numt568
mGorGor1	mGorGor1_numt490	mPonAbe1	mPonAbe1_numt557
mGorGor1	mGorGor1_numt490	mPonAbe1	mPonAbe1_numt558
mGorGor1	mGorGor1_numt490	mPonAbe1	mPonAbe1_numt560
mGorGor1	mGorGor1_numt490	mPonAbe1	mPonAbe1_numt559
mGorGor1	mGorGor1_numt490	mPonAbe1	mPonAbe1_numt562
mGorGor1	mGorGor1_numt490	mPonAbe1	mPonAbe1_numt561
mGorGor1	mGorGor1_numt490	mPonAbe1	mPonAbe1_numt565
mGorGor1	mGorGor1_numt490	mPonAbe1	mPonAbe1_numt566
mGorGor1	mGorGor1_numt490	mPonPyg2	mPonPyg2_numt552
mGorGor1	mGorGor1_numt490	mPonPyg2	mPonPyg2_numt553
mGorGor1	mGorGor1_numt490	mPonPyg2	mPonPyg2_numt555
mGorGor1	mGorGor1_numt490	mPonPyg2	mPonPyg2_numt554
mGorGor1	mGorGor1_numt490	mPonPyg2	mPonPyg2_numt556
mGorGor1	mGorGor1_numt490	mPonPyg2	mPonPyg2_numt557
mGorGor1	mGorGor1_numt490	mPonPyg2	mPonPyg2_numt559
mGorGor1	mGorGor1_numt490	mPonPyg2	mPonPyg2_numt558
mGorGor1	mGorGor1_numt490	mPonPyg2	mPonPyg2_numt562
mGorGor1	mGorGor1_numt490	mPonPyg2	mPonPyg2_numt563
mGorGor1	mGorGor1_numt490	mPonPyg2	mPonPyg2_numt564
mGorGor1	mGorGor1_numt490	mPonPyg2	mPonPyg2_numt565
mGorGor1	mGorGor1_numt491	CHM13	CHM13_numt308
mGorGor1	mGorGor1_numt491	mPanPan1	mPanPan1_numt563
mGorGor1	mGorGor1_numt491	mPanTro3	mPanTro3_numt568
mGorGor1	mGorGor1_numt491	mPonAbe1	mPonAbe1_numt557
mGorGor1	mGorGor1_numt491	mPonAbe1	mPonAbe1_numt558
mGorGor1	mGorGor1_numt491	mPonAbe1	mPonAbe1_numt562
mGorGor1	mGorGor1_numt491	mPonAbe1	mPonAbe1_numt561
mGorGor1	mGorGor1_numt491	mPonAbe1	mPonAbe1_numt565
mGorGor1	mGorGor1_numt491	mPonAbe1	mPonAbe1_numt566
mGorGor1	mGorGor1_numt491	mPonPyg2	mPonPyg2_numt552
mGorGor1	mGorGor1_numt491	mPonPyg2	mPonPyg2_numt553
mGorGor1	mGorGor1_numt491	mPonPyg2	mPonPyg2_numt559
mGorGor1	mGorGor1_numt491	mPonPyg2	mPonPyg2_numt558
mGorGor1	mGorGor1_numt491	mPonPyg2	mPonPyg2_numt562
mGorGor1	mGorGor1_numt491	mPonPyg2	mPonPyg2_numt563
mGorGor1	mGorGor1_numt491	mPonPyg2	mPonPyg2_numt566
mGorGor1	mGorGor1_numt491	mPonPyg2	mPonPyg2_numt567
mGorGor1	mGorGor1_numt492	CHM13	CHM13_numt307
mGorGor1	mGorGor1_numt492	CHM13	CHM13_numt308
mGorGor1	mGorGor1_numt492	mPanPan1	mPanPan1_numt562
mGorGor1	mGorGor1_numt492	mPanPan1	mPanPan1_numt563
mGorGor1	mGorGor1_numt492	mPanTro3	mPanTro3_numt567
mGorGor1	mGorGor1_numt492	mPanTro3	mPanTro3_numt568
mGorGor1	mGorGor1_numt492	mPonAbe1	mPonAbe1_numt557
mGorGor1	mGorGor1_numt492	mPonAbe1	mPonAbe1_numt558
mGorGor1	mGorGor1_numt492	mPonAbe1	mPonAbe1_numt562
mGorGor1	mGorGor1_numt492	mPonAbe1	mPonAbe1_numt561
mGorGor1	mGorGor1_numt492	mPonAbe1	mPonAbe1_numt565
mGorGor1	mGorGor1_numt492	mPonAbe1	mPonAbe1_numt566
mGorGor1	mGorGor1_numt492	mPonPyg2	mPonPyg2_numt552
mGorGor1	mGorGor1_numt492	mPonPyg2	mPonPyg2_numt553
mGorGor1	mGorGor1_numt492	mPonPyg2	mPonPyg2_numt559
mGorGor1	mGorGor1_numt492	mPonPyg2	mPonPyg2_numt558
mGorGor1	mGorGor1_numt492	mPonPyg2	mPonPyg2_numt562
mGorGor1	mGorGor1_numt492	mPonPyg2	mPonPyg2_numt563
mGorGor1	mGorGor1_numt493	CHM13	CHM13_numt64
mGorGor1	mGorGor1_numt493	CHM13	CHM13_numt65
mGorGor1	mGorGor1_numt493	CHM13	CHM13_numt66
mGorGor1	mGorGor1_numt493	CHM13	CHM13_numt402
mGorGor1	mGorGor1_numt493	CHM13	CHM13_numt403
mGorGor1	mGorGor1_numt493	CHM13	CHM13_numt408
mGorGor1	mGorGor1_numt493	CHM13	CHM13_numt409
mGorGor1	mGorGor1_numt493	CHM13	CHM13_numt442
mGorGor1	mGorGor1_numt493	CHM13	CHM13_numt443
mGorGor1	mGorGor1_numt493	CHM13	CHM13_numt558
mGorGor1	mGorGor1_numt493	CHM13	CHM13_numt692
mGorGor1	mGorGor1_numt493	CHM13	CHM13_numt700
mGorGor1	mGorGor1_numt493	CHM13	CHM13_numt701
mGorGor1	mGorGor1_numt493	CHM13	CHM13_numt779
mGorGor1	mGorGor1_numt493	mPanPan1	mPanPan1_numt41
mGorGor1	mGorGor1_numt493	mPanPan1	mPanPan1_numt77
mGorGor1	mGorGor1_numt493	mPanPan1	mPanPan1_numt81
mGorGor1	mGorGor1_numt493	mPanPan1	mPanPan1_numt384
mGorGor1	mGorGor1_numt493	mPanPan1	mPanPan1_numt670
mGorGor1	mGorGor1_numt493	mPanPan1	mPanPan1_numt671
mGorGor1	mGorGor1_numt493	mPanPan1	mPanPan1_numt775
mGorGor1	mGorGor1_numt493	mPanTro3	mPanTro3_numt39
mGorGor1	mGorGor1_numt493	mPanTro3	mPanTro3_numt73
mGorGor1	mGorGor1_numt493	mPanTro3	mPanTro3_numt77
mGorGor1	mGorGor1_numt493	mPanTro3	mPanTro3_numt387
mGorGor1	mGorGor1_numt493	mPanTro3	mPanTro3_numt675
mGorGor1	mGorGor1_numt493	mPanTro3	mPanTro3_numt779
mGorGor1	mGorGor1_numt494	CHM13	CHM13_numt64
mGorGor1	mGorGor1_numt494	CHM13	CHM13_numt402
mGorGor1	mGorGor1_numt494	CHM13	CHM13_numt403
mGorGor1	mGorGor1_numt494	CHM13	CHM13_numt408
mGorGor1	mGorGor1_numt494	CHM13	CHM13_numt409
mGorGor1	mGorGor1_numt494	CHM13	CHM13_numt442
mGorGor1	mGorGor1_numt494	CHM13	CHM13_numt443
mGorGor1	mGorGor1_numt494	CHM13	CHM13_numt558
mGorGor1	mGorGor1_numt494	CHM13	CHM13_numt692
mGorGor1	mGorGor1_numt494	CHM13	CHM13_numt700
mGorGor1	mGorGor1_numt494	CHM13	CHM13_numt779
mGorGor1	mGorGor1_numt494	mPanPan1	mPanPan1_numt41
mGorGor1	mGorGor1_numt494	mPanPan1	mPanPan1_numt77
mGorGor1	mGorGor1_numt494	mPanPan1	mPanPan1_numt81
mGorGor1	mGorGor1_numt494	mPanPan1	mPanPan1_numt384
mGorGor1	mGorGor1_numt494	mPanPan1	mPanPan1_numt670
mGorGor1	mGorGor1_numt494	mPanPan1	mPanPan1_numt671
mGorGor1	mGorGor1_numt494	mPanPan1	mPanPan1_numt775
mGorGor1	mGorGor1_numt494	mPanTro3	mPanTro3_numt39
mGorGor1	mGorGor1_numt494	mPanTro3	mPanTro3_numt73
mGorGor1	mGorGor1_numt494	mPanTro3	mPanTro3_numt77
mGorGor1	mGorGor1_numt494	mPanTro3	mPanTro3_numt387
mGorGor1	mGorGor1_numt494	mPanTro3	mPanTro3_numt674
mGorGor1	mGorGor1_numt494	mPanTro3	mPanTro3_numt675
mGorGor1	mGorGor1_numt494	mPanTro3	mPanTro3_numt779
mGorGor1	mGorGor1_numt495	CHM13	(not_in_v1)
mGorGor1	mGorGor1_numt495	mPanPan1	(not_in_v1)
mGorGor1	mGorGor1_numt495	mPanTro3	mPanTro3_numt569
mGorGor1	mGorGor1_numt495	mPanTro3	mPanTro3_numt571
mGorGor1	mGorGor1_numt496	CHM13	CHM13_numt310
mGorGor1	mGorGor1_numt496	CHM13	CHM13_numt311
mGorGor1	mGorGor1_numt496	mPanPan1	mPanPan1_numt566
mGorGor1	mGorGor1_numt496	mPanPan1	mPanPan1_numt567
mGorGor1	mGorGor1_numt496	mPanTro3	mPanTro3_numt573
mGorGor1	mGorGor1_numt496	mPanTro3	mPanTro3_numt574
mGorGor1	mGorGor1_numt497	CHM13	CHM13_numt310
mGorGor1	mGorGor1_numt497	CHM13	CHM13_numt311
mGorGor1	mGorGor1_numt497	CHM13	CHM13_numt312
mGorGor1	mGorGor1_numt497	mPanPan1	mPanPan1_numt566
mGorGor1	mGorGor1_numt497	mPanPan1	mPanPan1_numt567
mGorGor1	mGorGor1_numt497	mPanTro3	mPanTro3_numt573
mGorGor1	mGorGor1_numt497	mPanTro3	mPanTro3_numt574
mGorGor1	mGorGor1_numt497	mPonAbe1	mPonAbe1_numt564
mGorGor1	mGorGor1_numt497	mPonAbe1	mPonAbe1_numt563
mGorGor1	mGorGor1_numt497	mPonPyg2	mPonPyg2_numt560
mGorGor1	mGorGor1_numt497	mPonPyg2	mPonPyg2_numt561
mGorGor1	mGorGor1_numt498	CHM13	CHM13_numt311
mGorGor1	mGorGor1_numt498	CHM13	CHM13_numt312
mGorGor1	mGorGor1_numt498	mPonPyg2	mPonPyg2_numt561
mGorGor1	mGorGor1_numt499	CHM13	CHM13_numt313
mGorGor1	mGorGor1_numt499	mPanPan1	mPanPan1_numt577
mGorGor1	mGorGor1_numt499	mPanTro3	mPanTro3_numt575
mGorGor1	mGorGor1_numt499	mPonAbe1	mPonAbe1_numt547
mGorGor1	mGorGor1_numt499	mPonPyg2	mPonPyg2_numt541
mGorGor1	mGorGor1_numt500	CHM13	CHM13_numt314
mGorGor1	mGorGor1_numt500	CHM13	CHM13_numt315
mGorGor1	mGorGor1_numt500	mPanPan1	mPanPan1_numt575
mGorGor1	mGorGor1_numt500	mPanPan1	mPanPan1_numt576
mGorGor1	mGorGor1_numt500	mPanTro3	mPanTro3_numt576
mGorGor1	mGorGor1_numt500	mPanTro3	mPanTro3_numt577
mGorGor1	mGorGor1_numt500	mPonAbe1	mPonAbe1_numt548
mGorGor1	mGorGor1_numt500	mPonAbe1	mPonAbe1_numt549
mGorGor1	mGorGor1_numt500	mPonPyg2	mPonPyg2_numt542
mGorGor1	mGorGor1_numt500	mPonPyg2	mPonPyg2_numt543
mGorGor1	mGorGor1_numt501	CHM13	CHM13_numt314
mGorGor1	mGorGor1_numt501	CHM13	CHM13_numt315
mGorGor1	mGorGor1_numt501	mPanPan1	mPanPan1_numt575
mGorGor1	mGorGor1_numt501	mPanPan1	mPanPan1_numt576
mGorGor1	mGorGor1_numt501	mPanTro3	mPanTro3_numt576
mGorGor1	mGorGor1_numt501	mPanTro3	mPanTro3_numt577
mGorGor1	mGorGor1_numt501	mPonAbe1	mPonAbe1_numt548
mGorGor1	mGorGor1_numt501	mPonAbe1	mPonAbe1_numt549
mGorGor1	mGorGor1_numt501	mPonPyg2	mPonPyg2_numt542
mGorGor1	mGorGor1_numt501	mPonPyg2	mPonPyg2_numt543
mGorGor1	mGorGor1_numt503	CHM13	CHM13_numt319
mGorGor1	mGorGor1_numt503	CHM13	CHM13_numt320
mGorGor1	mGorGor1_numt503	mPanPan1	mPanPan1_numt571
mGorGor1	mGorGor1_numt503	mPanPan1	mPanPan1_numt572
mGorGor1	mGorGor1_numt503	mPanTro3	mPanTro3_numt580
mGorGor1	mGorGor1_numt503	mPanTro3	mPanTro3_numt581
mGorGor1	mGorGor1_numt503	mPonAbe1	mPonAbe1_numt552
mGorGor1	mGorGor1_numt503	mPonAbe1	mPonAbe1_numt553
mGorGor1	mGorGor1_numt503	mPonAbe1	mPonAbe1_numt554
mGorGor1	mGorGor1_numt503	mPonPyg2	mPonPyg2_numt546
mGorGor1	mGorGor1_numt503	mPonPyg2	mPonPyg2_numt547
mGorGor1	mGorGor1_numt503	mPonPyg2	mPonPyg2_numt548
mGorGor1	mGorGor1_numt504	CHM13	CHM13_numt319
mGorGor1	mGorGor1_numt504	CHM13	CHM13_numt320
mGorGor1	mGorGor1_numt504	CHM13	CHM13_numt321
mGorGor1	mGorGor1_numt504	mPanPan1	mPanPan1_numt570
mGorGor1	mGorGor1_numt504	mPanPan1	mPanPan1_numt571
mGorGor1	mGorGor1_numt504	mPanPan1	mPanPan1_numt572
mGorGor1	mGorGor1_numt504	mPanTro3	mPanTro3_numt580
mGorGor1	mGorGor1_numt504	mPanTro3	mPanTro3_numt581
mGorGor1	mGorGor1_numt504	mPanTro3	mPanTro3_numt582
mGorGor1	mGorGor1_numt505	CHM13	CHM13_numt320
mGorGor1	mGorGor1_numt505	CHM13	CHM13_numt321
mGorGor1	mGorGor1_numt505	CHM13	CHM13_numt322
mGorGor1	mGorGor1_numt505	mPanPan1	mPanPan1_numt569
mGorGor1	mGorGor1_numt505	mPanPan1	mPanPan1_numt570
mGorGor1	mGorGor1_numt505	mPanPan1	mPanPan1_numt571
mGorGor1	mGorGor1_numt505	mPanTro3	mPanTro3_numt581
mGorGor1	mGorGor1_numt505	mPanTro3	mPanTro3_numt582
mGorGor1	mGorGor1_numt505	mPanTro3	mPanTro3_numt583
mGorGor1	mGorGor1_numt506	CHM13	CHM13_numt321
mGorGor1	mGorGor1_numt506	CHM13	CHM13_numt322
mGorGor1	mGorGor1_numt506	CHM13	CHM13_numt323
mGorGor1	mGorGor1_numt506	mPanPan1	mPanPan1_numt568
mGorGor1	mGorGor1_numt506	mPanPan1	mPanPan1_numt569
mGorGor1	mGorGor1_numt506	mPanPan1	mPanPan1_numt570
mGorGor1	mGorGor1_numt506	mPanTro3	mPanTro3_numt582
mGorGor1	mGorGor1_numt506	mPanTro3	mPanTro3_numt584
mGorGor1	mGorGor1_numt506	mPanTro3	mPanTro3_numt583
mGorGor1	mGorGor1_numt507	CHM13	CHM13_numt322
mGorGor1	mGorGor1_numt507	CHM13	CHM13_numt323
mGorGor1	mGorGor1_numt507	mPanPan1	mPanPan1_numt568
mGorGor1	mGorGor1_numt507	mPanPan1	mPanPan1_numt569
mGorGor1	mGorGor1_numt507	mPanTro3	mPanTro3_numt584
mGorGor1	mGorGor1_numt507	mPanTro3	mPanTro3_numt583
mGorGor1	mGorGor1_numt508	CHM13	CHM13_numt324
mGorGor1	mGorGor1_numt508	mPanPan1	mPanPan1_numt579
mGorGor1	mGorGor1_numt508	mPanTro3	mPanTro3_numt587
mGorGor1	mGorGor1_numt508	mPonAbe1	mPonAbe1_numt578
mGorGor1	mGorGor1_numt508	mPonPyg2	mPonPyg2_numt580
mGorGor1	mGorGor1_numt509	CHM13	CHM13_numt325
mGorGor1	mGorGor1_numt509	mPanPan1	mPanPan1_numt580
mGorGor1	mGorGor1_numt509	mPanTro3	mPanTro3_numt588
mGorGor1	mGorGor1_numt509	mPonAbe1	mPonAbe1_numt579
mGorGor1	mGorGor1_numt509	mPonPyg2	mPonPyg2_numt581
mGorGor1	mGorGor1_numt510	CHM13	CHM13_numt327
mGorGor1	mGorGor1_numt510	CHM13	CHM13_numt328
mGorGor1	mGorGor1_numt510	mPanPan1	mPanPan1_numt582
mGorGor1	mGorGor1_numt510	mPanPan1	mPanPan1_numt583
mGorGor1	mGorGor1_numt510	mPanTro3	mPanTro3_numt589
mGorGor1	mGorGor1_numt510	mPanTro3	mPanTro3_numt590
mGorGor1	mGorGor1_numt510	mPonAbe1	mPonAbe1_numt581
mGorGor1	mGorGor1_numt510	mPonAbe1	mPonAbe1_numt582
mGorGor1	mGorGor1_numt510	mPonAbe1	mPonAbe1_numt583
mGorGor1	mGorGor1_numt510	mPonPyg2	mPonPyg2_numt583
mGorGor1	mGorGor1_numt510	mPonPyg2	mPonPyg2_numt584
mGorGor1	mGorGor1_numt511	CHM13	CHM13_numt327
mGorGor1	mGorGor1_numt511	CHM13	CHM13_numt328
mGorGor1	mGorGor1_numt511	mPanPan1	mPanPan1_numt582
mGorGor1	mGorGor1_numt511	mPanPan1	mPanPan1_numt583
mGorGor1	mGorGor1_numt511	mPanTro3	mPanTro3_numt589
mGorGor1	mGorGor1_numt511	mPanTro3	mPanTro3_numt590
mGorGor1	mGorGor1_numt511	mPonAbe1	mPonAbe1_numt581
mGorGor1	mGorGor1_numt511	mPonAbe1	mPonAbe1_numt582
mGorGor1	mGorGor1_numt511	mPonAbe1	mPonAbe1_numt583
mGorGor1	mGorGor1_numt511	mPonPyg2	mPonPyg2_numt583
mGorGor1	mGorGor1_numt511	mPonPyg2	mPonPyg2_numt584
mGorGor1	mGorGor1_numt512	CHM13	CHM13_numt327
mGorGor1	mGorGor1_numt512	CHM13	CHM13_numt328
mGorGor1	mGorGor1_numt512	CHM13	CHM13_numt329
mGorGor1	mGorGor1_numt512	mPanPan1	mPanPan1_numt582
mGorGor1	mGorGor1_numt512	mPanPan1	mPanPan1_numt584
mGorGor1	mGorGor1_numt512	mPanPan1	mPanPan1_numt583
mGorGor1	mGorGor1_numt512	mPanTro3	mPanTro3_numt589
mGorGor1	mGorGor1_numt512	mPanTro3	mPanTro3_numt590
mGorGor1	mGorGor1_numt512	mPanTro3	mPanTro3_numt591
mGorGor1	mGorGor1_numt512	mPonAbe1	mPonAbe1_numt581
mGorGor1	mGorGor1_numt512	mPonAbe1	mPonAbe1_numt582
mGorGor1	mGorGor1_numt512	mPonAbe1	mPonAbe1_numt583
mGorGor1	mGorGor1_numt512	mPonPyg2	mPonPyg2_numt583
mGorGor1	mGorGor1_numt512	mPonPyg2	mPonPyg2_numt584
mGorGor1	mGorGor1_numt512	mPonPyg2	mPonPyg2_numt585
mGorGor1	mGorGor1_numt513	CHM13	CHM13_numt328
mGorGor1	mGorGor1_numt513	CHM13	CHM13_numt329
mGorGor1	mGorGor1_numt513	mPanPan1	mPanPan1_numt584
mGorGor1	mGorGor1_numt513	mPanPan1	mPanPan1_numt583
mGorGor1	mGorGor1_numt513	mPanTro3	mPanTro3_numt590
mGorGor1	mGorGor1_numt513	mPanTro3	mPanTro3_numt591
