NUMT	Bonobo	Chimpanzee	Human	Gorilla	Sorang	Borang
mPonAbe1_numt742	1	1	1	1	1	1
mPonAbe1_numt743	1	1	0	1	1	1
mPonAbe1_numt744	1	1	1	1	1	1
mPonAbe1_numt745	1	1	1	1	1	1
mPonAbe1_numt746	1	1	1	1	1	1
mPonAbe1_numt747	0	0	0	0	1	1
mPonAbe1_numt748	1	1	1	1	1	1
mPonAbe1_numt749	1	1	1	1	1	1
mPonAbe1_numt750	1	1	1	1	1	1
mPonAbe1_numt751	1	1	1	1	1	1
mPonAbe1_numt752	1	1	1	1	1	1
mPonAbe1_numt753	1	1	1	1	1	1
mPonAbe1_numt754	1	1	1	1	1	1
mPonAbe1_numt755	1	1	1	1	1	1
mPonAbe1_numt756	1	1	1	1	1	1
mPonAbe1_numt757	1	1	1	1	1	1
mPonAbe1_numt758	1	1	1	1	1	1
mPonAbe1_numt759	1	1	1	1	1	1
mPonAbe1_numt760	0	0	1	0	1	1
mPonAbe1_numt761	1	1	1	1	1	0
mPonAbe1_numt762	1	1	1	1	1	1
mPonAbe1_numt763	1	1	1	1	1	1
mPonAbe1_numt764	1	1	1	1	1	1
mPonAbe1_numt765	0	0	0	0	1	1
mPonAbe1_numt766	0	0	0	0	1	1
mPonAbe1_numt767	0	0	0	0	1	1
mPonAbe1_numt768	1	1	1	1	1	1
mPonAbe1_numt769	1	1	1	1	1	1
mPonAbe1_numt770	1	1	1	1	1	1
mPonAbe1_numt771	0	0	0	0	1	0
mPonAbe1_numt772	1	1	1	1	1	0
mPonAbe1_numt773	1	1	1	1	1	1
mPonAbe1_numt774	1	1	1	1	1	1
mPonAbe1_numt775	0	1	1	1	1	1
mPonAbe1_numt776	1	1	1	1	1	1
mPonAbe1_numt777	0	0	0	0	1	1
mPonAbe1_numt778	0	0	0	0	1	1
mPonAbe1_numt779	0	0	0	0	1	1
mPonAbe1_numt780	0	0	0	0	1	1
mPonAbe1_numt781	0	0	0	0	1	1
mPonAbe1_numt782	0	0	0	0	1	1
mPonAbe1_numt783	0	0	0	0	1	0
mPonAbe1_numt784	0	0	0	0	1	0
mPonAbe1_numt785	0	0	0	0	1	1
mPonAbe1_numt786	0	0	0	0	1	1
mPonAbe1_numt788	0	0	0	0	1	1
mPonAbe1_numt789	0	0	0	0	1	1
mPonAbe1_numt790	0	0	0	0	1	1
mPonAbe1_numt791	0	0	0	0	1	1
mPonAbe1_numt792	0	0	0	0	1	1
mPonAbe1_numt793	0	0	0	0	1	1
mPonAbe1_numt794	0	0	0	0	1	1
mPonAbe1_numt795	0	0	0	0	1	1
mPonAbe1_numt796	0	0	0	0	1	1
mPonAbe1_numt797	0	0	0	0	1	1
mPonAbe1_numt798	0	0	0	0	1	1
mPonAbe1_numt799	0	0	0	0	1	1
mPonAbe1_numt800	0	0	0	0	1	1
mPonAbe1_numt801	0	0	0	0	1	1
mPonAbe1_numt802	0	0	0	0	1	1
mPonAbe1_numt803	0	0	0	0	1	1
mPonAbe1_numt804	0	0	0	0	1	1
mPonAbe1_numt805	0	0	0	0	1	1
mPonAbe1_numt806	0	0	0	0	1	1
mPonAbe1_numt807	0	0	0	0	1	1
mPonAbe1_numt808	0	0	0	0	1	1
mPonAbe1_numt809	0	0	0	0	1	1
mPonAbe1_numt810	0	0	0	0	1	1
mPonAbe1_numt811	0	0	0	0	1	1
mPonAbe1_numt812	0	0	0	0	1	1
mPonAbe1_numt813	0	0	0	0	1	1
mPonAbe1_numt814	0	0	0	0	1	1
mPonAbe1_numt815	0	0	0	0	1	1
mPonAbe1_numt816	0	0	0	0	1	1
mPonAbe1_numt817	0	0	0	0	1	1
mPonAbe1_numt818	0	0	0	0	1	1
mPonAbe1_numt819	0	0	0	0	1	1
mPonAbe1_numt820	0	0	0	0	1	1
mPonPyg2_numt1	1	1	1	1	1	1
mPonPyg2_numt2	1	1	1	1	1	1
mPonPyg2_numt3	0	0	0	0	1	1
mPonPyg2_numt4	0	0	0	0	1	1
mPonPyg2_numt5	0	0	0	0	1	1
mPonPyg2_numt6	0	0	0	0	1	1
mPonPyg2_numt7	0	0	0	0	1	1
mPonPyg2_numt8	0	0	0	0	1	1
mPonPyg2_numt9	0	0	1	0	1	1
mPonPyg2_numt10	0	0	1	0	1	1
mPonPyg2_numt11	0	0	1	0	1	1
mPonPyg2_numt12	0	0	0	0	1	1
mPonPyg2_numt13	0	0	1	0	1	1
mPonPyg2_numt14	0	0	1	0	1	1
mPonPyg2_numt15	0	0	0	0	1	1
mPonPyg2_numt16	0	0	0	0	1	1
mPonPyg2_numt17	0	0	0	0	0	1
mPonPyg2_numt18	0	0	0	0	1	1
mPonPyg2_numt20	0	0	0	0	1	1
mPonPyg2_numt21	1	1	1	1	1	1
mPonPyg2_numt22	0	0	0	0	1	1
mPonPyg2_numt23	1	1	1	1	1	1
mPonPyg2_numt24	0	0	0	0	1	1
mPonPyg2_numt25	0	0	0	0	1	1
mPonPyg2_numt26	0	0	1	0	1	1
mPonPyg2_numt27	1	0	0	0	1	1
mPonPyg2_numt28	1	0	0	0	1	1
mPonPyg2_numt29	1	0	0	0	1	1
mPonPyg2_numt30	1	0	0	0	1	1
mPonPyg2_numt31	0	0	0	0	1	1
mPonPyg2_numt32	0	0	0	0	1	1
mPonPyg2_numt33	0	0	0	0	1	1
mPonPyg2_numt34	0	0	0	0	1	1
mPonPyg2_numt35	0	0	0	0	1	1
mPonPyg2_numt36	0	0	0	0	1	1
mPonPyg2_numt37	0	0	0	0	1	1
mPonPyg2_numt38	0	0	0	0	1	1
mPonPyg2_numt39	0	1	1	1	1	1
mPonPyg2_numt40	0	1	0	1	1	1
mPonPyg2_numt41	0	0	0	0	1	1
mPonPyg2_numt42	0	1	1	1	1	1
mPonPyg2_numt43	0	0	0	0	1	1
mPonPyg2_numt44	0	0	0	0	1	1
mPonPyg2_numt45	0	0	0	0	1	1
mPonPyg2_numt46	0	0	0	0	1	1
mPonPyg2_numt47	0	0	1	0	1	1
mPonPyg2_numt48	0	1	1	1	1	1
mPonPyg2_numt49	0	1	1	1	1	1
mPonPyg2_numt50	0	1	1	1	1	1
mPonPyg2_numt52	0	1	1	1	1	1
mPonPyg2_numt53	0	0	0	0	1	1
mPonPyg2_numt54	0	0	0	0	1	1
mPonPyg2_numt55	0	0	0	0	1	1
mPonPyg2_numt56	0	0	0	0	1	1
mPonPyg2_numt57	1	1	1	1	1	1
mPonPyg2_numt58	0	0	0	0	1	1
mPonPyg2_numt59	1	1	1	1	1	1
mPonPyg2_numt60	1	1	1	1	1	1
mPonPyg2_numt61	1	1	1	1	1	1
mPonPyg2_numt62	1	0	1	1	1	1
mPonPyg2_numt63	1	1	1	1	1	1
mPonPyg2_numt64	1	1	1	1	1	1
mPonPyg2_numt65	1	1	1	1	1	1
mPonPyg2_numt66	1	1	1	1	1	1
mPonPyg2_numt68	0	0	0	0	1	1
mPonPyg2_numt69	1	1	1	1	1	1
mPonPyg2_numt70	1	1	1	1	1	1
mPonPyg2_numt71	1	1	1	1	1	1
mPonPyg2_numt72	1	1	1	1	1	1
mPonPyg2_numt73	0	0	0	0	1	1
mPonPyg2_numt74	1	1	1	1	1	1
mPonPyg2_numt75	1	1	1	1	1	1
mPonPyg2_numt76	1	1	1	1	1	1
mPonPyg2_numt77	1	1	1	1	1	1
mPonPyg2_numt78	1	1	1	1	1	1
mPonPyg2_numt79	0	0	0	0	1	1
mPonPyg2_numt80	1	1	0	1	1	1
mPonPyg2_numt81	0	0	0	1	1	1
mPonPyg2_numt82	0	0	0	0	1	1
mPonPyg2_numt83	0	0	0	0	1	1
mPonPyg2_numt84	0	0	0	0	1	1
mPonPyg2_numt85	0	0	0	0	0	1
mPonPyg2_numt86	0	0	1	1	1	1
mPonPyg2_numt87	0	0	0	1	1	1
mPonPyg2_numt88	0	0	1	1	1	1
mPonPyg2_numt89	0	0	0	0	1	1
mPonPyg2_numt90	1	1	0	1	1	1
mPonPyg2_numt91	0	0	0	0	1	1
mPonPyg2_numt92	1	1	0	1	1	1
mPonPyg2_numt93	1	1	0	1	1	1
mPonPyg2_numt94	0	0	0	0	1	1
mPonPyg2_numt95	1	1	0	1	1	1
mPonPyg2_numt96	0	0	0	0	1	1
mPonPyg2_numt97	1	1	0	1	1	1
mPonPyg2_numt98	1	1	0	1	1	1
mPonPyg2_numt99	1	1	0	1	1	1
mPonPyg2_numt101	0	0	0	1	1	1
mPonPyg2_numt102	0	0	0	0	1	1
mPonPyg2_numt103	0	0	0	0	1	1
mPonPyg2_numt104	1	1	0	1	1	1
mPonPyg2_numt105	1	1	0	1	1	1
mPonPyg2_numt106	1	1	0	1	1	1
mPonPyg2_numt107	0	0	0	0	1	1
mPonPyg2_numt108	0	0	0	0	1	1
mPonPyg2_numt109	0	1	0	1	1	1
mPonPyg2_numt110	1	1	0	1	1	1
mPonPyg2_numt111	1	1	0	1	1	1
mPonPyg2_numt112	1	1	0	1	1	1
mPonPyg2_numt113	1	1	0	1	1	1
mPonPyg2_numt114	1	1	0	1	1	1
mPonPyg2_numt115	1	1	0	1	1	1
mPonPyg2_numt116	1	1	0	1	1	1
mPonPyg2_numt117	1	1	0	1	1	1
mPonPyg2_numt118	1	1	0	1	1	1
mPonPyg2_numt120	1	1	1	1	1	1
mPonPyg2_numt121	1	1	1	1	1	1
mPonPyg2_numt122	1	1	1	1	1	1
mPonPyg2_numt123	1	1	1	1	1	1
mPonPyg2_numt124	1	1	1	1	1	1
mPonPyg2_numt125	1	1	1	1	1	1
mPonPyg2_numt126	1	1	0	0	1	1
mPonPyg2_numt127	1	1	0	0	1	1
mPonPyg2_numt128	1	1	0	0	1	1
mPonPyg2_numt129	0	0	1	1	1	1
mPonPyg2_numt130	0	0	1	1	1	1
mPonPyg2_numt131	0	0	1	1	1	1
mPonPyg2_numt132	0	0	1	1	1	1
mPonPyg2_numt133	0	0	1	1	1	1
mPonPyg2_numt134	0	0	1	1	1	1
mPonPyg2_numt135	0	0	0	0	1	1
mPonPyg2_numt136	0	0	1	1	1	1
mPonPyg2_numt137	1	1	1	1	1	1
mPonPyg2_numt138	1	1	1	1	1	1
mPonPyg2_numt139	1	1	1	1	1	1
mPonPyg2_numt140	1	1	1	1	1	1
mPonPyg2_numt141	1	1	1	1	1	1
mPonPyg2_numt142	1	1	1	1	1	1
mPonPyg2_numt143	1	1	1	1	1	1
mPonPyg2_numt144	1	1	1	1	1	1
mPonPyg2_numt145	0	0	1	1	1	1
mPonPyg2_numt146	1	0	1	1	1	1
mPonPyg2_numt147	0	0	0	1	1	1
mPonPyg2_numt148	0	0	0	0	0	1
mPonPyg2_numt149	0	0	0	0	1	1
mPonPyg2_numt150	1	1	0	1	1	1
mPonPyg2_numt151	0	0	0	0	1	1
mPonPyg2_numt152	1	1	1	1	1	1
mPonPyg2_numt153	0	0	0	0	1	1
mPonPyg2_numt154	0	0	0	0	1	1
mPonPyg2_numt155	1	1	1	1	1	1
mPonPyg2_numt156	1	1	0	1	1	1
mPonPyg2_numt157	1	1	1	1	1	1
mPonPyg2_numt158	1	1	1	1	1	1
mPonPyg2_numt159	1	1	1	1	1	1
mPonPyg2_numt160	0	0	0	0	1	1
mPonPyg2_numt161	1	1	1	1	1	1
mPonPyg2_numt162	1	1	1	0	1	1
mPonPyg2_numt163	0	0	0	0	1	1
mPonPyg2_numt164	0	0	0	0	1	1
mPonPyg2_numt165	1	1	1	1	1	1
mPonPyg2_numt166	1	1	1	1	1	1
mPonPyg2_numt167	1	1	1	0	1	1
mPonPyg2_numt168	1	1	1	0	1	1
mPonPyg2_numt169	1	1	1	0	1	1
mPonPyg2_numt170	0	0	0	1	1	1
mPonPyg2_numt171	0	0	0	0	1	1
mPonPyg2_numt172	0	0	0	0	1	1
mPonPyg2_numt173	0	0	0	0	1	1
mPonPyg2_numt174	0	0	0	0	1	1
mPonPyg2_numt175	0	0	0	0	1	1
mPonPyg2_numt176	1	1	1	1	1	1
mPonPyg2_numt177	0	0	0	0	1	1
mPonPyg2_numt178	0	0	0	0	1	1
mPonPyg2_numt179	0	0	0	0	1	1
mPonPyg2_numt180	0	0	0	0	1	1
mPonPyg2_numt181	0	0	0	0	1	1
mPonPyg2_numt182	0	0	0	0	1	1
mPonPyg2_numt183	0	0	0	0	1	1
mPonPyg2_numt184	1	0	0	1	1	1
mPonPyg2_numt185	1	1	1	1	1	1
mPonPyg2_numt186	1	1	1	1	1	1
mPonPyg2_numt187	1	1	1	1	1	1
mPonPyg2_numt188	1	1	1	1	1	1
mPonPyg2_numt189	0	0	0	0	1	1
mPonPyg2_numt190	0	0	0	0	1	1
mPonPyg2_numt191	1	0	0	1	1	1
mPonPyg2_numt192	1	1	1	1	1	1
mPonPyg2_numt193	0	0	0	0	1	1
mPonPyg2_numt194	0	0	0	0	1	1
mPonPyg2_numt195	0	0	0	0	1	1
mPonPyg2_numt196	0	0	0	0	1	1
mPonPyg2_numt197	1	1	1	1	0	1
mPonPyg2_numt198	0	0	0	0	0	1
mPonPyg2_numt199	1	1	0	1	1	1
mPonPyg2_numt200	0	0	0	0	1	1
mPonPyg2_numt201	1	1	0	1	1	1
mPonPyg2_numt202	0	0	0	0	0	1
mPonPyg2_numt203	1	1	1	1	1	1
mPonPyg2_numt204	1	1	1	1	1	1
mPonPyg2_numt205	1	1	1	1	1	1
mPonPyg2_numt206	0	0	0	0	1	1
mPonPyg2_numt207	0	0	0	0	1	1
mPonPyg2_numt208	1	1	1	1	1	1
mPonPyg2_numt209	1	1	1	1	1	1
mPonPyg2_numt210	0	0	0	0	1	1
mPonPyg2_numt212	0	0	0	1	1	1
mPonPyg2_numt213	0	0	0	0	1	1
mPonPyg2_numt214	0	0	0	0	1	1
mPonPyg2_numt215	0	0	0	0	1	1
mPonPyg2_numt216	0	0	0	0	1	1
mPonPyg2_numt218	0	0	0	0	1	1
mPonPyg2_numt219	1	0	1	1	1	1
mPonPyg2_numt220	1	0	1	1	1	1
mPonPyg2_numt221	1	1	0	0	1	1
mPonPyg2_numt222	1	1	1	1	1	1
mPonPyg2_numt223	1	1	1	0	1	1
mPonPyg2_numt224	0	1	1	1	1	1
mPonPyg2_numt225	1	1	1	0	1	1
mPonPyg2_numt226	0	1	1	0	1	1
mPonPyg2_numt227	0	1	1	0	1	1
mPonPyg2_numt228	0	1	1	0	1	1
mPonPyg2_numt229	0	1	1	0	1	1
mPonPyg2_numt230	0	1	1	0	1	1
mPonPyg2_numt231	0	1	1	0	1	1
mPonPyg2_numt232	0	1	1	0	1	1
mPonPyg2_numt233	0	1	1	0	1	1
mPonPyg2_numt234	0	0	0	0	1	1
mPonPyg2_numt235	1	1	0	1	1	1
mPonPyg2_numt236	0	0	0	0	1	1
mPonPyg2_numt237	0	0	0	0	1	1
mPonPyg2_numt238	1	1	0	1	1	1
mPonPyg2_numt239	0	0	0	0	1	1
mPonPyg2_numt240	0	0	0	0	1	1
mPonPyg2_numt241	0	0	0	0	1	1
mPonPyg2_numt242	0	0	0	0	1	1
mPonPyg2_numt243	0	0	0	0	1	1
mPonPyg2_numt244	0	0	1	1	1	1
mPonPyg2_numt245	1	1	0	1	1	1
mPonPyg2_numt246	0	0	0	0	1	1
mPonPyg2_numt247	1	1	0	1	1	1
mPonPyg2_numt248	0	0	0	0	1	1
mPonPyg2_numt249	1	1	0	1	1	1
mPonPyg2_numt250	0	0	0	0	1	1
mPonPyg2_numt251	0	0	0	0	1	1
mPonPyg2_numt252	0	0	0	0	1	1
mPonPyg2_numt253	1	1	0	1	1	1
mPonPyg2_numt254	0	0	0	0	1	1
mPonPyg2_numt255	1	1	0	1	1	1
mPonPyg2_numt256	0	0	0	0	1	1
mPonPyg2_numt257	1	1	0	1	1	1
mPonPyg2_numt258	0	0	0	0	1	1
mPonPyg2_numt259	1	1	0	1	1	1
mPonPyg2_numt260	0	0	0	0	1	1
mPonPyg2_numt261	0	0	0	0	1	1
mPonPyg2_numt262	0	0	1	0	1	1
mPonPyg2_numt263	0	0	1	0	1	1
mPonPyg2_numt264	0	0	0	1	1	1
mPonPyg2_numt265	1	1	1	0	1	1
mPonPyg2_numt266	1	1	1	0	1	1
mPonPyg2_numt267	1	1	0	1	1	1
mPonPyg2_numt268	1	1	0	1	1	1
mPonPyg2_numt269	1	1	0	0	1	1
mPonPyg2_numt270	0	1	0	0	1	1
mPonPyg2_numt271	1	1	0	0	1	1
mPonPyg2_numt272	1	1	0	0	1	1
mPonPyg2_numt273	0	0	0	0	1	1
mPonPyg2_numt274	0	1	0	0	1	1
mPonPyg2_numt275	1	1	0	0	1	1
mPonPyg2_numt276	1	1	0	1	1	1
mPonPyg2_numt277	0	1	0	1	1	1
mPonPyg2_numt278	0	0	0	0	1	1
mPonPyg2_numt279	0	0	0	0	1	1
mPonPyg2_numt280	1	0	0	1	1	1
mPonPyg2_numt281	1	1	0	1	1	1
mPonPyg2_numt282	1	1	0	1	1	1
mPonPyg2_numt283	0	0	0	0	1	1
mPonPyg2_numt284	1	0	0	1	1	1
mPonPyg2_numt285	1	1	0	1	1	1
mPonPyg2_numt286	0	0	0	0	1	1
mPonPyg2_numt287	1	1	0	1	1	1
mPonPyg2_numt288	1	1	0	1	1	1
mPonPyg2_numt289	1	1	0	1	1	1
mPonPyg2_numt290	1	1	0	1	1	1
mPonPyg2_numt291	1	1	0	1	1	1
mPonPyg2_numt292	1	1	0	1	1	1
mPonPyg2_numt293	1	1	0	1	1	1
mPonPyg2_numt294	1	1	0	1	1	1
mPonPyg2_numt295	1	1	0	1	1	1
mPonPyg2_numt296	1	1	0	1	1	1
mPonPyg2_numt297	1	1	0	1	1	1
mPonPyg2_numt298	1	1	0	1	1	1
mPonPyg2_numt299	1	1	0	1	1	1
mPonPyg2_numt300	1	1	0	1	1	1
mPonPyg2_numt301	1	1	0	1	1	1
mPonPyg2_numt302	1	1	0	1	1	1
mPonPyg2_numt303	0	0	0	0	1	1
mPonPyg2_numt304	1	1	0	0	1	1
mPonPyg2_numt305	0	0	0	0	1	1
mPonPyg2_numt306	0	0	0	0	1	1
mPonPyg2_numt307	0	0	0	0	0	1
mPonPyg2_numt308	1	1	0	1	1	1
mPonPyg2_numt309	0	0	0	0	1	1
mPonPyg2_numt310	1	1	0	1	1	1
mPonPyg2_numt311	0	0	0	0	1	1
mPonPyg2_numt312	1	0	0	1	1	1
mPonPyg2_numt313	1	1	0	0	1	1
mPonPyg2_numt314	1	1	1	1	1	1
mPonPyg2_numt315	0	0	0	0	1	1
mPonPyg2_numt316	1	1	1	1	1	1
mPonPyg2_numt317	1	1	1	1	1	1
mPonPyg2_numt318	1	1	1	1	1	1
mPonPyg2_numt319	1	1	1	1	1	1
mPonPyg2_numt320	1	1	1	1	0	1
mPonPyg2_numt321	1	1	0	0	1	1
mPonPyg2_numt323	0	0	0	0	1	1
mPonPyg2_numt324	0	0	0	0	1	1
mPonPyg2_numt325	0	0	0	0	1	1
mPonPyg2_numt326	0	0	0	1	1	1
mPonPyg2_numt327	1	1	1	1	1	1
mPonPyg2_numt328	1	1	1	1	1	1
mPonPyg2_numt329	1	1	1	1	1	1
mPonPyg2_numt330	0	0	0	0	1	1
mPonPyg2_numt331	0	0	0	0	1	1
mPonPyg2_numt332	1	1	1	1	1	1
mPonPyg2_numt333	0	0	0	0	1	1
mPonPyg2_numt334	1	1	1	1	1	1
mPonPyg2_numt335	0	1	1	1	1	1
mPonPyg2_numt336	0	0	0	0	1	1
mPonPyg2_numt337	0	0	0	0	1	1
mPonPyg2_numt338	1	1	1	1	1	1
mPonPyg2_numt339	0	0	0	0	1	1
mPonPyg2_numt340	0	0	0	0	1	1
mPonPyg2_numt341	0	0	0	0	1	1
mPonPyg2_numt342	0	0	0	0	1	1
mPonPyg2_numt343	0	0	0	0	1	1
mPonPyg2_numt344	0	0	0	0	1	1
mPonPyg2_numt345	1	1	1	1	1	1
mPonPyg2_numt346	1	1	1	1	1	1
mPonPyg2_numt347	1	1	1	1	1	1
mPonPyg2_numt348	1	1	1	1	1	1
mPonPyg2_numt349	1	1	0	1	1	1
mPonPyg2_numt351	0	0	1	0	1	1
mPonPyg2_numt353	1	1	1	0	1	1
mPonPyg2_numt354	0	0	0	0	1	1
mPonPyg2_numt355	1	1	1	1	1	1
mPonPyg2_numt356	1	1	1	1	1	1
mPonPyg2_numt357	1	1	1	1	1	1
mPonPyg2_numt358	0	0	0	0	0	1
mPonPyg2_numt359	1	1	1	0	1	1
mPonPyg2_numt360	1	1	0	0	1	1
mPonPyg2_numt361	0	0	0	0	1	1
mPonPyg2_numt362	1	1	1	0	1	1
mPonPyg2_numt363	0	0	1	0	1	1
mPonPyg2_numt364	0	0	0	0	1	1
mPonPyg2_numt365	0	0	0	0	1	1
mPonPyg2_numt366	0	0	0	0	1	1
mPonPyg2_numt367	0	0	0	0	1	1
mPonPyg2_numt368	0	0	0	0	1	1
mPonPyg2_numt369	1	1	1	1	1	1
mPonPyg2_numt370	0	0	0	0	1	1
mPonPyg2_numt371	0	0	1	1	1	1
mPonPyg2_numt372	0	0	0	1	1	1
mPonPyg2_numt373	0	0	1	1	1	1
mPonPyg2_numt374	0	0	1	1	1	1
mPonPyg2_numt375	0	0	1	1	1	1
mPonPyg2_numt376	0	0	1	1	1	1
mPonPyg2_numt377	1	1	1	1	1	1
mPonPyg2_numt378	1	1	1	1	1	1
mPonPyg2_numt379	0	0	0	0	1	1
mPonPyg2_numt380	0	0	0	0	0	1
mPonPyg2_numt381	0	0	0	0	0	1
mPonPyg2_numt382	0	0	0	1	0	1
mPonPyg2_numt383	1	1	1	1	0	1
mPonPyg2_numt384	0	0	0	0	0	1
mPonPyg2_numt385	0	0	0	0	0	1
mPonPyg2_numt386	1	1	1	1	0	1
mPonPyg2_numt388	0	0	0	0	0	1
mPonPyg2_numt389	1	1	1	1	0	1
mPonPyg2_numt390	0	0	0	1	0	1
mPonPyg2_numt391	1	1	1	1	0	1
mPonPyg2_numt392	0	0	0	0	1	1
mPonPyg2_numt393	0	0	0	0	1	1
mPonPyg2_numt394	0	0	0	0	1	1
mPonPyg2_numt396	0	0	0	0	0	1
mPonPyg2_numt397	0	0	0	0	1	1
mPonPyg2_numt398	0	0	0	0	1	1
mPonPyg2_numt399	0	0	0	0	1	1
mPonPyg2_numt400	0	0	0	0	1	1
mPonPyg2_numt401	0	0	0	0	1	1
mPonPyg2_numt402	0	0	0	0	1	1
mPonPyg2_numt403	0	0	0	0	1	1
mPonPyg2_numt404	0	0	0	0	1	1
mPonPyg2_numt405	0	0	0	0	1	1
mPonPyg2_numt406	1	1	0	0	1	1
mPonPyg2_numt407	1	1	1	1	1	1
mPonPyg2_numt408	1	1	1	1	1	1
mPonPyg2_numt409	0	0	0	0	1	1
mPonPyg2_numt410	0	0	0	0	1	1
mPonPyg2_numt411	1	1	1	1	1	1
mPonPyg2_numt412	0	0	0	0	1	1
mPonPyg2_numt413	1	1	1	1	1	1
mPonPyg2_numt414	1	1	1	1	1	1
mPonPyg2_numt415	1	1	1	1	1	1
mPonPyg2_numt416	1	0	1	1	1	1
mPonPyg2_numt417	1	1	1	1	1	1
mPonPyg2_numt418	0	0	0	1	1	1
mPonPyg2_numt419	0	0	0	0	1	1
mPonPyg2_numt420	1	1	1	1	1	1
mPonPyg2_numt421	1	1	1	0	1	1
mPonPyg2_numt422	1	1	1	1	1	1
mPonPyg2_numt423	1	1	1	1	1	1
mPonPyg2_numt424	1	1	1	1	1	1
mPonPyg2_numt425	0	0	0	0	1	1
mPonPyg2_numt426	0	0	0	0	0	1
mPonPyg2_numt427	1	1	1	1	1	1
mPonPyg2_numt428	1	1	1	1	1	1
mPonPyg2_numt429	0	0	0	1	1	1
mPonPyg2_numt430	0	0	0	0	1	1
mPonPyg2_numt431	1	1	1	1	1	1
mPonPyg2_numt432	1	1	1	1	1	1
mPonPyg2_numt433	0	0	0	0	1	1
mPonPyg2_numt434	1	1	1	0	1	1
mPonPyg2_numt435	1	1	1	1	1	1
mPonPyg2_numt436	0	0	0	0	1	1
mPonPyg2_numt437	0	0	0	0	1	1
mPonPyg2_numt438	1	1	0	1	1	1
mPonPyg2_numt439	0	0	0	1	1	1
mPonPyg2_numt440	1	1	0	1	1	1
mPonPyg2_numt441	1	1	0	1	1	1
mPonPyg2_numt442	0	0	0	0	1	1
mPonPyg2_numt443	1	1	0	1	1	1
mPonPyg2_numt444	0	0	0	0	1	1
mPonPyg2_numt445	0	0	0	0	1	1
mPonPyg2_numt446	0	0	0	0	1	1
mPonPyg2_numt447	0	0	1	1	1	1
mPonPyg2_numt448	1	1	1	1	1	1
mPonPyg2_numt449	1	1	1	1	1	1
mPonPyg2_numt450	1	1	1	1	1	1
mPonPyg2_numt451	1	1	1	1	1	1
mPonPyg2_numt452	0	1	1	1	1	1
mPonPyg2_numt453	1	1	1	1	1	1
mPonPyg2_numt454	1	1	1	1	1	1
mPonPyg2_numt455	0	0	0	0	1	1
mPonPyg2_numt457	0	0	0	0	1	1
mPonPyg2_numt458	0	0	0	0	1	1
mPonPyg2_numt460	0	1	1	1	1	1
mPonPyg2_numt461	0	0	0	0	0	1
mPonPyg2_numt462	0	0	0	0	1	1
mPonPyg2_numt463	1	1	1	0	1	1
mPonPyg2_numt464	1	1	1	1	1	1
mPonPyg2_numt465	0	0	0	0	1	1
mPonPyg2_numt466	0	0	0	0	1	1
mPonPyg2_numt467	0	0	0	0	1	1
mPonPyg2_numt468	1	1	1	0	1	1
mPonPyg2_numt469	1	1	1	0	1	1
mPonPyg2_numt470	1	1	1	0	1	1
mPonPyg2_numt471	1	1	1	0	1	1
mPonPyg2_numt472	1	1	1	0	1	1
mPonPyg2_numt473	1	1	1	0	1	1
mPonPyg2_numt474	0	0	1	0	1	1
mPonPyg2_numt475	0	0	0	0	1	1
mPonPyg2_numt476	0	0	0	0	1	1
mPonPyg2_numt477	0	0	1	1	1	1
mPonPyg2_numt479	0	0	1	0	1	1
mPonPyg2_numt480	0	0	1	0	1	1
mPonPyg2_numt481	0	0	1	0	1	1
mPonPyg2_numt482	0	0	1	0	1	1
mPonPyg2_numt483	0	0	0	0	1	1
mPonPyg2_numt484	0	0	1	1	1	1
mPonPyg2_numt485	1	1	1	1	1	1
mPonPyg2_numt486	1	1	1	1	1	1
mPonPyg2_numt487	1	1	1	1	1	1
mPonPyg2_numt488	0	0	0	0	1	1
mPonPyg2_numt489	0	0	0	0	1	1
mPonPyg2_numt490	1	1	1	1	1	1
mPonPyg2_numt491	1	1	1	1	1	1
mPonPyg2_numt492	1	1	1	1	1	1
mPonPyg2_numt493	1	1	1	1	1	1
mPonPyg2_numt495	0	0	0	0	1	1
mPonPyg2_numt496	0	0	0	0	1	1
mPonPyg2_numt497	0	0	0	0	1	1
mPonPyg2_numt498	0	0	0	0	1	1
mPonPyg2_numt502	1	1	1	1	1	1
mPonPyg2_numt503	0	0	0	0	1	1
mPonPyg2_numt504	1	1	1	1	1	1
mPonPyg2_numt505	1	1	1	1	1	1
mPonPyg2_numt506	0	1	1	1	1	1
mPonPyg2_numt507	1	1	1	1	1	1
mPonPyg2_numt508	1	1	1	1	1	1
mPonPyg2_numt509	1	1	1	1	1	1
mPonPyg2_numt510	0	0	0	0	1	1
mPonPyg2_numt511	0	0	0	0	1	1
mPonPyg2_numt512	1	1	1	1	1	1
mPonPyg2_numt513	0	0	1	1	1	1
mPonPyg2_numt514	0	0	0	0	1	1
mPonPyg2_numt515	0	0	0	0	1	1
mPonPyg2_numt517	0	0	0	0	0	1
mPonPyg2_numt518	0	0	0	0	1	1
mPonPyg2_numt519	0	0	0	0	0	1
mPonPyg2_numt521	0	0	0	0	1	1
mPonPyg2_numt523	0	0	0	0	1	1
mPonPyg2_numt524	1	1	1	1	1	1
mPonPyg2_numt525	0	0	0	0	1	1
