Query_Species	NUMT	NUMT_info	Loci	DB_Species	Matches	Counts
mPanTro3	mPanTro3_numt177	NUMT_516bp_84%	-::chr14_hap1_hsa13:9812914-9813430	HG01358	['+::HG01358#1#CM089051.1:94953873-94955395', '+::HG01358#1#CM089052.1:96400454-96401974', '+::HG01358#1#CM089053.1:49007239-49008754', '+::HG01358#1#CM089058.1:67067154-67068672', '+::HG01358#1#CM089064.1:30076641-30078153', '+::HG01358#1#JAGYZB020000002.1:254286-255803', '+::HG01358#1#JAGYZB020000013.1:220524-222041', '+::HG01358#1#JAGYZB020000013.1:3364072-3365589', '+::HG01358#1#JAGYZB020000013.1:4121907-4123422', '+::HG01358#1#JAGYZB020000017.1:199388-200903', '+::HG01358#1#JAGYZB020000017.1:3188012-3189526', '+::HG01358#1#JAGYZB020000018.1:25568344-25569866', '+::HG01358#1#JAGYZB020000021.1:1858197-1859715', '+::HG01358#1#JAGYZB020000040.1:2554231-2555749', '+::HG01358#1#JAGYZB020000058.1:2944821-2946334', '+::HG01358#1#JAGYZB020000059.1:1874964-1876482', '+::HG01358#1#JAGYZB020000063.1:11012904-11014419', '+::HG01358#1#JAGYZB020000065.1:1926508-1928024']	18
mPanTro3	mPanTro3_numt177	NUMT_516bp_84%	-::chr14_hap1_hsa13:9812914-9813430	HG02572	['+::HG02572#1#CM088151.1:94760738-94762260', '+::HG02572#1#CM088152.1:95277244-95278766', '+::HG02572#1#CM088153.1:49383973-49385487', '+::HG02572#1#CM088158.1:66706442-66707960', '+::HG02572#1#CM088162.1:2774785-2776303', '+::HG02572#1#CM088167.1:31208757-31210269', '+::HG02572#1#JAHAOW020000007.1:347329-348844', '+::HG02572#1#JAHAOW020000008.1:131409391-131410914', '+::HG02572#1#JAHAOW020000012.1:3505819-3507336', '+::HG02572#1#JAHAOW020000012.1:4226170-4227684', '+::HG02572#1#JAHAOW020000033.1:750607-752126', '+::HG02572#1#JAHAOW020000036.1:329776-331291', '+::HG02572#1#JAHAOW020000039.1:2261493-2263010', '+::HG02572#1#JAHAOW020000041.1:11225636-11227151', '+::HG02572#1#JAHAOW020000043.1:2722480-2723999']	15
mPanTro3	mPanTro3_numt177	NUMT_516bp_84%	-::chr14_hap1_hsa13:9812914-9813430	HG04184	['+::HG04184#1#CM086456.1:131810600-131812123', '+::HG04184#1#CM086457.1:91674247-91675769', '+::HG04184#1#CM086458.1:95344817-95346340', '+::HG04184#1#CM086462.1:67277371-67278888', '+::HG04184#1#CM086467.1:31123982-31125494', '+::HG04184#1#JBHDSH010000004.1:49373925-49375439', '+::HG04184#1#JBHDSH010000015.1:230693-232210', '+::HG04184#1#JBHDSH010000015.1:2887089-2888602', '+::HG04184#1#JBHDSH010000016.1:1970347-1971864', '+::HG04184#1#JBHDSH010000016.1:2803646-2805161', '+::HG04184#1#JBHDSH010000055.1:2833408-2834921', '+::HG04184#1#JBHDSH010000058.1:2501573-2503088', '+::HG04184#1#JBHDSH010000062.1:4533783-4535296', '+::HG04184#1#JBHDSH010000063.1:3463631-3465146', '+::HG04184#1#JBHDSH010000064.1:2748378-2749899', '+::HG04184#1#JBHDSH010000084.1:425357-426872']	16
mPanTro3	mPanTro3_numt178	NUMT_1336bp_76%	-::chr14_hap1_hsa13:9813503-9814839	HG002	['+::HG002#1#chr13:1958753-1961084', '+::HG002#1#chr13:6295149-6297483', '+::HG002#1#chr13:7037275-7039612', '+::HG002#1#chr14:10028977-10031314', '+::HG002#1#chr14:8303044-8305381', '+::HG002#1#chr14:9166022-9168359', '+::HG002#1#chr15:2291954-2294284', '+::HG002#1#chr1:142947208-142949544', '+::HG002#1#chr20:30829967-30832293', '+::HG002#1#chr21:1578152-1580483', '+::HG002#1#chr22:1951465-1953796', '+::HG002#1#chr22:3935596-3937933', '+::HG002#1#chr22:8153940-8156274', '+::HG002#1#chr22:9054546-9056883', '+::HG002#1#chr2:94604152-94606544', '+::HG002#1#chr3:95877281-95879611', '+::HG002#1#chr4:49410744-49413079', '+::HG002#1#chr9:57739776-57742105', '+::HG002#1#chrY:11349751-11352086']	19
mPanTro3	mPanTro3_numt178	NUMT_1336bp_76%	-::chr14_hap1_hsa13:9813503-9814839	HG00597	['+::HG00597#1#CM085766.1:131380936-131383272', '+::HG00597#1#CM085767.1:95256532-95258924', '+::HG00597#1#CM085768.1:94646227-94648557', '+::HG00597#1#CM085772.1:60195735-60198065', '+::HG00597#1#CM085777.1:31215623-31217949', '+::HG00597#1#JBHDUU010000005.1:316581-318913', '+::HG00597#1#JBHDUU010000013.1:158906-161243', '+::HG00597#1#JBHDUU010000013.1:3952283-3954617', '+::HG00597#1#JBHDUU010000013.1:4801111-4803448', '+::HG00597#1#JBHDUU010000049.1:49264079-49266414', '+::HG00597#1#JBHDUU010000053.1:2045914-2048245', '+::HG00597#1#JBHDUU010000056.1:1232973-1235304', '+::HG00597#1#JBHDUU010000057.1:2585764-2588095', '+::HG00597#1#JBHDUU010000059.1:3213199-3215530', '+::HG00597#1#JBHDUU010000061.1:2293041-2295372', '+::HG00597#1#JBHDUU010000062.1:2535964-2538295']	16
mPanTro3	mPanTro3_numt178	NUMT_1336bp_76%	-::chr14_hap1_hsa13:9813503-9814839	HG01358	['+::HG01358#1#CM089051.1:94954470-94956862', '+::HG01358#1#CM089052.1:96401052-96403382', '+::HG01358#1#CM089053.1:49005830-49008165', '+::HG01358#1#CM089058.1:67067747-67070077', '+::HG01358#1#CM089064.1:30077228-30079460', '+::HG01358#1#JAGYZB020000002.1:252878-255213', '+::HG01358#1#JAGYZB020000013.1:219116-221451', '+::HG01358#1#JAGYZB020000013.1:3364663-3366997', '+::HG01358#1#JAGYZB020000013.1:4122494-4124831', '+::HG01358#1#JAGYZB020000017.1:197978-200315', '+::HG01358#1#JAGYZB020000017.1:3188598-3190935', '+::HG01358#1#JAGYZB020000018.1:25568938-25571274', '+::HG01358#1#JAGYZB020000021.1:1858793-1861124', '+::HG01358#1#JAGYZB020000040.1:2554827-2557158', '+::HG01358#1#JAGYZB020000058.1:2945412-2947743', '+::HG01358#1#JAGYZB020000059.1:1875560-1877891', '+::HG01358#1#JAGYZB020000063.1:11011496-11013831', '+::HG01358#1#JAGYZB020000065.1:1927102-1929432']	18
mPanTro3	mPanTro3_numt178	NUMT_1336bp_76%	-::chr14_hap1_hsa13:9813503-9814839	HG02572	['+::HG02572#1#CM088151.1:94761335-94763727', '+::HG02572#1#CM088152.1:95277844-95280174', '+::HG02572#1#CM088153.1:49382564-49384899', '+::HG02572#1#CM088158.1:66707035-66709365', '+::HG02572#1#CM088162.1:2775381-2777711', '+::HG02572#1#CM088167.1:31209344-31211576', '+::HG02572#1#JAHAOW020000007.1:345919-348256', '+::HG02572#1#JAHAOW020000008.1:131409986-131412322', '+::HG02572#1#JAHAOW020000012.1:3506410-3508744', '+::HG02572#1#JAHAOW020000012.1:4226756-4229093', '+::HG02572#1#JAHAOW020000033.1:751204-753534', '+::HG02572#1#JAHAOW020000036.1:328366-330703', '+::HG02572#1#JAHAOW020000039.1:2262088-2264419', '+::HG02572#1#JAHAOW020000041.1:11224228-11226563', '+::HG02572#1#JAHAOW020000043.1:2723076-2725408']	15
mPanTro3	mPanTro3_numt178	NUMT_1336bp_76%	-::chr14_hap1_hsa13:9813503-9814839	HG04184	['+::HG04184#1#CM086456.1:131811195-131813531', '+::HG04184#1#CM086457.1:91674844-91677236', '+::HG04184#1#CM086458.1:95345418-95347748', '+::HG04184#1#CM086462.1:67277964-67280293', '+::HG04184#1#CM086467.1:31124569-31126895', '+::HG04184#1#JBHDSH010000004.1:49372516-49374851', '+::HG04184#1#JBHDSH010000015.1:229285-231620', '+::HG04184#1#JBHDSH010000015.1:2885680-2888016', '+::HG04184#1#JBHDSH010000016.1:1970938-1973272', '+::HG04184#1#JBHDSH010000016.1:2804233-2806570', '+::HG04184#1#JBHDSH010000046.1:230722-233059', '+::HG04184#1#JBHDSH010000053.1:335844-338181', '+::HG04184#1#JBHDSH010000055.1:2833999-2836330', '+::HG04184#1#JBHDSH010000058.1:2502166-2504497', '+::HG04184#1#JBHDSH010000058.1:89589-91919', '+::HG04184#1#JBHDSH010000062.1:4534374-4536705', '+::HG04184#1#JBHDSH010000062.1:90609-92939', '+::HG04184#1#JBHDSH010000063.1:3464224-3466555', '+::HG04184#1#JBHDSH010000064.1:2748976-2751308', '+::HG04184#1#JBHDSH010000084.1:423947-426284']	20
mPanTro3	mPanTro3_numt179	NUMT_952bp_74%	+::chr14_hap1_hsa13:9814859-9815811	HG002	['+::HG002#1#chr13:1960104-1962050', '+::HG002#1#chr13:6296504-6298450', '+::HG002#1#chr13:7038632-7040580', '+::HG002#1#chr14:10030334-10032282', '+::HG002#1#chr14:8304401-8306349', '+::HG002#1#chr14:9167379-9169327', '+::HG002#1#chr15:2293309-2295073', '+::HG002#1#chr1:142948565-142950513', '+::HG002#1#chr20:30831318-30833257', '+::HG002#1#chr21:1579503-1581447', '+::HG002#1#chr22:1952816-1954762', '+::HG002#1#chr22:3934613-3936576', '+::HG002#1#chr22:8152975-8154919', '+::HG002#1#chr22:9055903-9057851', '+::HG002#1#chr2:94605507-94607510', '+::HG002#1#chr3:95878631-95880575', '+::HG002#1#chr4:49409773-49411724', '+::HG002#1#chr9:57741130-57743070', '+::HG002#1#chrY:11348779-11350730']	19
mPanTro3	mPanTro3_numt179	NUMT_952bp_74%	+::chr14_hap1_hsa13:9814859-9815811	HG00597	['+::HG00597#1#CM085766.1:131382293-131384242', '+::HG00597#1#CM085767.1:95257887-95259888', '+::HG00597#1#CM085768.1:94647577-94649521', '+::HG00597#1#CM085772.1:60197090-60199030', '+::HG00597#1#CM085777.1:31216974-31218913', '+::HG00597#1#JBHDUU010000005.1:315606-317558', '+::HG00597#1#JBHDUU010000013.1:157925-159886', '+::HG00597#1#JBHDUU010000013.1:3951318-3953262', '+::HG00597#1#JBHDUU010000013.1:4802468-4804416', '+::HG00597#1#JBHDUU010000049.1:49263084-49265059', '+::HG00597#1#JBHDUU010000053.1:2047270-2049213', '+::HG00597#1#JBHDUU010000056.1:1234324-1236268', '+::HG00597#1#JBHDUU010000057.1:2587115-2589059', '+::HG00597#1#JBHDUU010000059.1:3214550-3216496', '+::HG00597#1#JBHDUU010000061.1:2294392-2296338', '+::HG00597#1#JBHDUU010000062.1:2537315-2539259']	16
mPanTro3	mPanTro3_numt179	NUMT_952bp_74%	+::chr14_hap1_hsa13:9814859-9815811	HG01358	['+::HG01358#1#CM089051.1:94955825-94957823', '+::HG01358#1#CM089052.1:96402402-96404346', '+::HG01358#1#CM089053.1:49004858-49006810', '+::HG01358#1#CM089058.1:67069102-67071042', '+::HG01358#1#CM089064.1:30078579-30080424', '+::HG01358#1#JAGYZB020000002.1:251908-253857', '+::HG01358#1#JAGYZB020000013.1:218146-220095', '+::HG01358#1#JAGYZB020000013.1:3366018-3367964', '+::HG01358#1#JAGYZB020000013.1:4123851-4125799', '+::HG01358#1#JAGYZB020000017.1:196995-198958', '+::HG01358#1#JAGYZB020000017.1:3189955-3191903', '+::HG01358#1#JAGYZB020000018.1:25570295-25572245', '+::HG01358#1#JAGYZB020000021.1:1860144-1862090', '+::HG01358#1#JAGYZB020000040.1:2556178-2558124', '+::HG01358#1#JAGYZB020000058.1:2946763-2948707', '+::HG01358#1#JAGYZB020000059.1:1876911-1878857', '+::HG01358#1#JAGYZB020000063.1:11010524-11012475', '+::HG01358#1#JAGYZB020000065.1:1928452-1930396']	18
mPanTro3	mPanTro3_numt179	NUMT_952bp_74%	+::chr14_hap1_hsa13:9814859-9815811	HG02572	['+::HG02572#1#CM088151.1:94762690-94764693', '+::HG02572#1#CM088152.1:95279194-95281138', '+::HG02572#1#CM088153.1:49381570-49383544', '+::HG02572#1#CM088158.1:66708390-66710330', '+::HG02572#1#CM088162.1:2776731-2778675', '+::HG02572#1#CM088167.1:31210695-31212540', '+::HG02572#1#JAHAOW020000007.1:344938-346899', '+::HG02572#1#JAHAOW020000008.1:131411343-131413292', '+::HG02572#1#JAHAOW020000012.1:3507765-3509711', '+::HG02572#1#JAHAOW020000012.1:4228113-4230061', '+::HG02572#1#JAHAOW020000033.1:752555-754500', '+::HG02572#1#JAHAOW020000036.1:327384-329346', '+::HG02572#1#JAHAOW020000039.1:2263439-2265385', '+::HG02572#1#JAHAOW020000041.1:11223256-11225207', '+::HG02572#1#JAHAOW020000043.1:2724428-2726372']	15
mPanTro3	mPanTro3_numt179	NUMT_952bp_74%	+::chr14_hap1_hsa13:9814859-9815811	HG04184	['+::HG04184#1#CM086456.1:131812552-131814501', '+::HG04184#1#CM086457.1:91676199-91678199', '+::HG04184#1#CM086458.1:95346768-95348712', '+::HG04184#1#CM086462.1:67279318-67281258', '+::HG04184#1#CM086467.1:31125920-31127859', '+::HG04184#1#JBHDSH010000004.1:49371522-49373496', '+::HG04184#1#JBHDSH010000015.1:228315-230264', '+::HG04184#1#JBHDSH010000015.1:2884710-2886660', '+::HG04184#1#JBHDSH010000016.1:1972293-1974239', '+::HG04184#1#JBHDSH010000016.1:2805590-2807538', '+::HG04184#1#JBHDSH010000046.1:229748-231701', '+::HG04184#1#JBHDSH010000053.1:334870-336823', '+::HG04184#1#JBHDSH010000055.1:2835350-2837294', '+::HG04184#1#JBHDSH010000058.1:2503517-2505463', '+::HG04184#1#JBHDSH010000058.1:88804-90564', '+::HG04184#1#JBHDSH010000062.1:4535725-4537669', '+::HG04184#1#JBHDSH010000062.1:89824-91584', '+::HG04184#1#JBHDSH010000063.1:3465575-3467521', '+::HG04184#1#JBHDSH010000064.1:2750328-2752272', '+::HG04184#1#JBHDSH010000084.1:422966-424927']	20
mPanTro3	mPanTro3_numt181	NUMT_125bp_81%	-::chr14_hap1_hsa13:21294046-21294171	HG002	['+::HG002#1#chr13:16953494-16954623']	1
mPanTro3	mPanTro3_numt181	NUMT_125bp_81%	-::chr14_hap1_hsa13:21294046-21294171	HG00597	['+::HG00597#1#JBHDUU010000054.1:12780838-12781967']	1
mPanTro3	mPanTro3_numt181	NUMT_125bp_81%	-::chr14_hap1_hsa13:21294046-21294171	HG01358	['+::HG01358#1#JAGYZB020000056.1:12282149-12283278']	1
mPanTro3	mPanTro3_numt181	NUMT_125bp_81%	-::chr14_hap1_hsa13:21294046-21294171	HG02572	['+::HG02572#1#CM088162.1:16791668-16792797']	1
mPanTro3	mPanTro3_numt181	NUMT_125bp_81%	-::chr14_hap1_hsa13:21294046-21294171	HG04184	['+::HG04184#1#JBHDSH010000046.1:13595037-13596166']	1
mPanTro3	mPanTro3_numt182	NUMT_118bp_82%	-::chr14_hap1_hsa13:22952521-22952639	HG002	['+::HG002#1#chr13:18603976-18605094']	1
mPanTro3	mPanTro3_numt182	NUMT_118bp_82%	-::chr14_hap1_hsa13:22952521-22952639	HG00597	['+::HG00597#1#JBHDUU010000054.1:14438217-14439335']	1
mPanTro3	mPanTro3_numt182	NUMT_118bp_82%	-::chr14_hap1_hsa13:22952521-22952639	HG01358	['+::HG01358#1#JAGYZB020000056.1:13941497-13942615']	1
mPanTro3	mPanTro3_numt182	NUMT_118bp_82%	-::chr14_hap1_hsa13:22952521-22952639	HG02572	['+::HG02572#1#CM088162.1:18449673-18450791']	1
mPanTro3	mPanTro3_numt182	NUMT_118bp_82%	-::chr14_hap1_hsa13:22952521-22952639	HG04184	['+::HG04184#1#JBHDSH010000046.1:15250486-15251604']	1
mPanTro3	mPanTro3_numt183	NUMT_207bp_87%	+::chr14_hap1_hsa13:35175325-35175532	HG002	['+::HG002#1#chr13:30918605-30919812']	1
mPanTro3	mPanTro3_numt183	NUMT_207bp_87%	+::chr14_hap1_hsa13:35175325-35175532	HG00597	['+::HG00597#1#JBHDUU010000054.1:26749083-26750290']	1
mPanTro3	mPanTro3_numt183	NUMT_207bp_87%	+::chr14_hap1_hsa13:35175325-35175532	HG01358	['+::HG01358#1#JAGYZB020000056.1:26252981-26254188']	1
mPanTro3	mPanTro3_numt183	NUMT_207bp_87%	+::chr14_hap1_hsa13:35175325-35175532	HG02572	['+::HG02572#1#CM088162.1:30741366-30742573']	1
mPanTro3	mPanTro3_numt183	NUMT_207bp_87%	+::chr14_hap1_hsa13:35175325-35175532	HG04184	['+::HG04184#1#JBHDSH010000046.1:27586731-27587938']	1
mPanTro3	mPanTro3_numt184	NUMT_285bp_77%	-::chr14_hap1_hsa13:53175373-53175658	HG002	['+::HG002#1#chr13:42428687-42429984']	1
mPanTro3	mPanTro3_numt184	NUMT_285bp_77%	-::chr14_hap1_hsa13:53175373-53175658	HG00597	['+::HG00597#1#JBHDUU010000054.1:38270622-38271919']	1
mPanTro3	mPanTro3_numt184	NUMT_285bp_77%	-::chr14_hap1_hsa13:53175373-53175658	HG01358	['+::HG01358#1#JAGYZB020000056.1:37762473-37763770']	1
mPanTro3	mPanTro3_numt184	NUMT_285bp_77%	-::chr14_hap1_hsa13:53175373-53175658	HG02572	['+::HG02572#1#CM088162.1:42264847-42266146']	1
mPanTro3	mPanTro3_numt184	NUMT_285bp_77%	-::chr14_hap1_hsa13:53175373-53175658	HG04184	['+::HG04184#1#JBHDSH010000046.1:39096115-39097412']	1
mPanTro3	mPanTro3_numt185	NUMT_170bp_72%	+::chr14_hap1_hsa13:55580435-55580605	HG002	['+::HG002#1#chr13:44839755-44840905']	1
mPanTro3	mPanTro3_numt185	NUMT_170bp_72%	+::chr14_hap1_hsa13:55580435-55580605	HG00597	['+::HG00597#1#JBHDUU010000054.1:40686690-40687840']	1
mPanTro3	mPanTro3_numt185	NUMT_170bp_72%	+::chr14_hap1_hsa13:55580435-55580605	HG01358	['+::HG01358#1#JAGYZB020000056.1:40177302-40178452']	1
mPanTro3	mPanTro3_numt185	NUMT_170bp_72%	+::chr14_hap1_hsa13:55580435-55580605	HG02572	['+::HG02572#1#CM088162.1:44678334-44679484']	1
mPanTro3	mPanTro3_numt185	NUMT_170bp_72%	+::chr14_hap1_hsa13:55580435-55580605	HG04184	['+::HG04184#1#JBHDSH010000046.1:41507564-41508714']	1
mPanTro3	mPanTro3_numt186	NUMT_164bp_78%	+::chr14_hap1_hsa13:59385490-59385654	HG002	['+::HG002#1#chr13:48753711-48754875']	1
mPanTro3	mPanTro3_numt186	NUMT_164bp_78%	+::chr14_hap1_hsa13:59385490-59385654	HG00597	['+::HG00597#1#JBHDUU010000054.1:44586558-44587722']	1
mPanTro3	mPanTro3_numt186	NUMT_164bp_78%	+::chr14_hap1_hsa13:59385490-59385654	HG01358	['+::HG01358#1#JAGYZB020000056.1:44079237-44080401']	1
mPanTro3	mPanTro3_numt186	NUMT_164bp_78%	+::chr14_hap1_hsa13:59385490-59385654	HG02572	['+::HG02572#1#CM088162.1:48581375-48582539']	1
mPanTro3	mPanTro3_numt186	NUMT_164bp_78%	+::chr14_hap1_hsa13:59385490-59385654	HG04184	['+::HG04184#1#JBHDSH010000046.1:45409121-45410285']	1
mPanTro3	mPanTro3_numt187	NUMT_173bp_89%	+::chr14_hap1_hsa13:62160927-62161100	HG002	['+::HG002#1#chr13:51550797-51551968']	1
mPanTro3	mPanTro3_numt187	NUMT_173bp_89%	+::chr14_hap1_hsa13:62160927-62161100	HG00597	['+::HG00597#1#JBHDUU010000054.1:47384855-47386028']	1
mPanTro3	mPanTro3_numt187	NUMT_173bp_89%	+::chr14_hap1_hsa13:62160927-62161100	HG01358	['+::HG01358#1#JAGYZB020000056.1:46877224-46878397']	1
mPanTro3	mPanTro3_numt187	NUMT_173bp_89%	+::chr14_hap1_hsa13:62160927-62161100	HG02572	['+::HG02572#1#CM088162.1:51381533-51382706']	1
mPanTro3	mPanTro3_numt187	NUMT_173bp_89%	+::chr14_hap1_hsa13:62160927-62161100	HG04184	['+::HG04184#1#JBHDSH010000046.1:48206782-48207955']	1
mPanTro3	mPanTro3_numt188	NUMT_308bp_69%	+::chr14_hap1_hsa13:62877908-62878216	HG002	['+::HG002#1#chr13:52086745-52088056']	1
mPanTro3	mPanTro3_numt188	NUMT_308bp_69%	+::chr14_hap1_hsa13:62877908-62878216	HG00597	['+::HG00597#1#JBHDUU010000054.1:47924384-47925694']	1
mPanTro3	mPanTro3_numt188	NUMT_308bp_69%	+::chr14_hap1_hsa13:62877908-62878216	HG01358	['+::HG01358#1#JAGYZB020000056.1:47442522-47443833']	1
mPanTro3	mPanTro3_numt188	NUMT_308bp_69%	+::chr14_hap1_hsa13:62877908-62878216	HG02572	['+::HG02572#1#CM088162.1:51963412-51964723']	1
mPanTro3	mPanTro3_numt188	NUMT_308bp_69%	+::chr14_hap1_hsa13:62877908-62878216	HG04184	['+::HG04184#1#JBHDSH010000049.1:56444-57755']	1
mPanTro3	mPanTro3_numt189	NUMT_534bp_66%	-::chr14_hap1_hsa13:74398137-74398671	HG002	['+::HG002#1#chr13:63599491-63601017']	1
mPanTro3	mPanTro3_numt189	NUMT_534bp_66%	-::chr14_hap1_hsa13:74398137-74398671	HG00597	['+::HG00597#1#JBHDUU010000054.1:59435939-59437465']	1
mPanTro3	mPanTro3_numt189	NUMT_534bp_66%	-::chr14_hap1_hsa13:74398137-74398671	HG01358	['+::HG01358#1#JAGYZB020000056.1:58937025-58938551']	1
mPanTro3	mPanTro3_numt189	NUMT_534bp_66%	-::chr14_hap1_hsa13:74398137-74398671	HG02572	['+::HG02572#1#CM088162.1:63454051-63455577']	1
mPanTro3	mPanTro3_numt189	NUMT_534bp_66%	-::chr14_hap1_hsa13:74398137-74398671	HG04184	['+::HG04184#1#JBHDSH010000049.1:11563372-11564898']	1
mPanTro3	mPanTro3_numt190	NUMT_168bp_86%	-::chr14_hap1_hsa13:81278648-81278816	HG002	['+::HG002#1#chr13:70481635-70482829']	1
mPanTro3	mPanTro3_numt190	NUMT_168bp_86%	-::chr14_hap1_hsa13:81278648-81278816	HG04184	['+::HG04184#1#JBHDSH010000049.1:18467208-18468404']	1
mPanTro3	mPanTro3_numt191	NUMT_1878bp_70%	+::chr14_hap1_hsa13:90185509-90187387	HG002	['+::HG002#1#chr13:79427660-79430536']	1
mPanTro3	mPanTro3_numt191	NUMT_1878bp_70%	+::chr14_hap1_hsa13:90185509-90187387	HG00597	['+::HG00597#1#JBHDUU010000054.1:75262855-75265733']	1
mPanTro3	mPanTro3_numt191	NUMT_1878bp_70%	+::chr14_hap1_hsa13:90185509-90187387	HG01358	['+::HG01358#1#JAGYZB020000056.1:74761481-74764359']	1
mPanTro3	mPanTro3_numt191	NUMT_1878bp_70%	+::chr14_hap1_hsa13:90185509-90187387	HG02572	['+::HG02572#1#CM088162.1:79285282-79288160']	1
mPanTro3	mPanTro3_numt191	NUMT_1878bp_70%	+::chr14_hap1_hsa13:90185509-90187387	HG04184	['+::HG04184#1#JBHDSH010000049.1:27406138-27409016']	1
mPanTro3	mPanTro3_numt192	NUMT_1542bp_70%	+::chr14_hap1_hsa13:90187776-90189318	HG002	['+::HG002#1#chr13:79429925-79432460']	1
mPanTro3	mPanTro3_numt192	NUMT_1542bp_70%	+::chr14_hap1_hsa13:90187776-90189318	HG00597	['+::HG00597#1#JBHDUU010000054.1:75265122-75267655']	1
mPanTro3	mPanTro3_numt192	NUMT_1542bp_70%	+::chr14_hap1_hsa13:90187776-90189318	HG01358	['+::HG01358#1#JAGYZB020000056.1:74763748-74766281']	1
mPanTro3	mPanTro3_numt192	NUMT_1542bp_70%	+::chr14_hap1_hsa13:90187776-90189318	HG02572	['+::HG02572#1#CM088162.1:79287549-79290082']	1
mPanTro3	mPanTro3_numt192	NUMT_1542bp_70%	+::chr14_hap1_hsa13:90187776-90189318	HG04184	['+::HG04184#1#JBHDSH010000049.1:27408405-27410938']	1
mPanTro3	mPanTro3_numt193	NUMT_553bp_73%	+::chr14_hap1_hsa13:94213541-94214094	HG002	['+::HG002#1#chr13:83430772-83432295']	1
mPanTro3	mPanTro3_numt193	NUMT_553bp_73%	+::chr14_hap1_hsa13:94213541-94214094	HG00597	['+::HG00597#1#JBHDUU010000054.1:79272958-79274481']	1
mPanTro3	mPanTro3_numt193	NUMT_553bp_73%	+::chr14_hap1_hsa13:94213541-94214094	HG01358	['+::HG01358#1#JAGYZB020000056.1:78771669-78773198']	1
mPanTro3	mPanTro3_numt193	NUMT_553bp_73%	+::chr14_hap1_hsa13:94213541-94214094	HG02572	['+::HG02572#1#CM088162.1:83292811-83294340']	1
mPanTro3	mPanTro3_numt193	NUMT_553bp_73%	+::chr14_hap1_hsa13:94213541-94214094	HG04184	['+::HG04184#1#JBHDSH010000049.1:31416330-31417859']	1
mPanTro3	mPanTro3_numt195	NUMT_474bp_72%	+::chr14_hap1_hsa13:101302630-101303104	HG002	['+::HG002#1#chr13:90560757-90562229']	1
mPanTro3	mPanTro3_numt195	NUMT_474bp_72%	+::chr14_hap1_hsa13:101302630-101303104	HG00597	['+::HG00597#1#JBHDUU010000054.1:86400311-86401782']	1
mPanTro3	mPanTro3_numt195	NUMT_474bp_72%	+::chr14_hap1_hsa13:101302630-101303104	HG01358	['+::HG01358#1#JAGYZB020000056.1:85899697-85901168']	1
mPanTro3	mPanTro3_numt195	NUMT_474bp_72%	+::chr14_hap1_hsa13:101302630-101303104	HG02572	['+::HG02572#1#CM088162.1:90421163-90422664']	1
mPanTro3	mPanTro3_numt195	NUMT_474bp_72%	+::chr14_hap1_hsa13:101302630-101303104	HG04184	['+::HG04184#1#JBHDSH010000049.1:38544117-38545588']	1
mPanTro3	mPanTro3_numt196	NUMT_2833bp_71%	+::chr14_hap1_hsa13:101303207-101306040	HG002	['+::HG002#1#chr13:90561336-90565153']	1
mPanTro3	mPanTro3_numt196	NUMT_2833bp_71%	+::chr14_hap1_hsa13:101303207-101306040	HG00597	['+::HG00597#1#JBHDUU010000054.1:86400889-86404706']	1
mPanTro3	mPanTro3_numt196	NUMT_2833bp_71%	+::chr14_hap1_hsa13:101303207-101306040	HG01358	['+::HG01358#1#JAGYZB020000056.1:85900275-85904092']	1
mPanTro3	mPanTro3_numt196	NUMT_2833bp_71%	+::chr14_hap1_hsa13:101303207-101306040	HG02572	['+::HG02572#1#CM088162.1:90421741-90425588']	1
mPanTro3	mPanTro3_numt196	NUMT_2833bp_71%	+::chr14_hap1_hsa13:101303207-101306040	HG04184	['+::HG04184#1#JBHDSH010000049.1:38544695-38548512']	1
mPanTro3	mPanTro3_numt197	NUMT_147bp_84%	+::chr14_hap1_hsa13:102295004-102295151	HG002	['+::HG002#1#chr13:91564985-91566107']	1
mPanTro3	mPanTro3_numt197	NUMT_147bp_84%	+::chr14_hap1_hsa13:102295004-102295151	HG00597	['+::HG00597#1#JBHDUU010000054.1:87404466-87405588']	1
mPanTro3	mPanTro3_numt197	NUMT_147bp_84%	+::chr14_hap1_hsa13:102295004-102295151	HG01358	['+::HG01358#1#JAGYZB020000056.1:86903710-86904832']	1
mPanTro3	mPanTro3_numt197	NUMT_147bp_84%	+::chr14_hap1_hsa13:102295004-102295151	HG02572	['+::HG02572#1#CM088162.1:91425329-91426451']	1
mPanTro3	mPanTro3_numt197	NUMT_147bp_84%	+::chr14_hap1_hsa13:102295004-102295151	HG04184	['+::HG04184#1#JBHDSH010000049.1:39548345-39549467']	1
